"","Length","Iteration"
"233",4.98996063237698,63
"234",70.1369214224778,64
"235",43.1319939003969,64
"236",7.40174566420217,64
"237",1.08454176573068,64
"238",0.374784583693639,64
"239",0.671471880881995,64
"240",9.59476605408014,64
"241",7.52535743868285,64
"242",71.722186285844,65
"243",5.24874785986205,65
"244",71.2631535022596,66
"245",6.42319115800396,66
"246",74.182365315104,67
"247",19.6952036251304,67
"248",11.0995189904477,67
"249",10.0009413833013,67
"250",12.0664195194335,67
"251",13.3722150252028,67
"252",62.6436162681815,68
"253",23.7169384133804,68
"254",1.8843535639065,68
"255",106.242393870637,69
"256",2.84997282987483,69
"257",2.93407491162773,69
"258",8.36339876831744,69
"259",1.77637018669026,69
"260",74.192590029755,70
"261",8.99526292400424,70
"262",6.1876303000835,70
"263",103.222690111271,71
"264",29.4902707169346,71
"265",3.07058387834186,71
"266",0.389245877465811,71
"267",81.5419639383039,72
"268",1.42678366375198,72
"269",68.5392948723421,73
"270",4.44185362056969,73
"271",1.87416381608156,73
"272",6.28247909414711,73
"273",24.0694866113229,73
"274",8.10412072947264,73
"275",7.21234628938006,73
"276",0.720468863989737,73
"277",3.5178511183185,73
"278",5.90967502153796,73
"279",145.426121601492,74
"280",3.08169602195028,74
"281",82.3700886049262,75
"282",11.3617837598227,75
"283",12.5958639165326,75
"284",4.69594712342311,75
"285",96.9023490603005,76
"286",1.66024172227499,76
"287",6.75250960899636,76
"288",5.10719758003323,76
"289",8.81352410493702,76
"290",3.28829564776865,76
"291",16.3506880261934,76
"292",62.1652692814468,77
"293",86.9994562143131,77
"294",2.54631438347172,77
"295",1.30599992251874,77
"296",90.9243106713545,78
"297",2.9965192270773,78
"298",4.01890005727223,78
"299",92.6268970262828,79
"300",60.7840495667092,79
"301",0.63837009867467,79
"302",2.75285961919164,79
"303",95.2654253156062,80
"304",1.0795866040542,80
"305",0.385093147067295,80
"306",103.039494852554,81
"307",0.0124319023269095,81
"308",1.45953648243979,81
"309",8.37544771345011,81
"310",7.46766358114763,81
"311",135.282627084226,82
"312",2.6761547673961,82
"313",1.42561354359736,82
"314",36.8527174965523,82
"315",0.39423804440429,82
"316",3.93329583576647,82
"317",71.3269514940339,83
"318",0.266400473355688,83
"319",200.058117374057,84
"320",9.3212301282928,84
"321",16.3570380350611,84
"322",6.75904898539827,84
"323",162.202723808394,85
"324",0.875985174384937,85
"325",34.1690875126235,85
"326",1.53593723627014,85
"327",0.883738605617339,85
"328",13.1168600550116,85
"329",16.4422700907674,85
"330",8.30893653228298,85
"331",75.8744984959184,86
"332",128.427248333762,87
"333",34.2272603475407,87
"334",3.22589114129309,87
"335",5.09980172250602,87
"336",142.441121947782,88
"337",11.3328821948488,88
"338",165.900793566514,89
"339",10.7963080812461,89
"340",10.4771215922881,89
"341",4.65450664515913,89
"342",22.5106573348455,89
"343",0.956339655369277,89
"344",59.2286192532576,89
"345",9.65020401237621,89
"346",13.752138914117,89
"347",7.74189397593216,89
"348",9.0116457559962,89
"349",12.4129778383003,89
"350",3.58473471547399,89
"351",15.5841835852113,89
"352",22.321696715658,89
"353",136.879650176011,90
"354",5.05271353638182,90
"355",7.15751410829452,90
"356",185.788220303865,91
"357",12.4282560694727,91
"358",3.45039533063283,91
"359",22.8634032954275,91
"360",3.06633926027297,91
"361",30.5586830818713,91
"362",15.6609093583419,91
"363",12.3696191820281,91
"364",14.6126774476979,91
"365",92.2614232401902,92
"366",0.817002192537487,92
"367",8.66965294577412,92
"368",6.88007432125285,92
"369",125.38204444473,93
"370",2.85780013970015,93
"371",2.24415225029779,93
"372",4.14614894016489,93
"373",1.38181527541749,93
"374",3.96397238988061,93
"375",0.362558714138629,93
"376",9.22739173924177,93
"377",101.526501216907,94
"378",2.41000644115269,94
"379",3.46360852350848,94
"380",0.585975534206341,94
"381",32.4647482271219,95
"382",0.39326017151069,95
"383",12.3197853055733,95
"384",1.61081682853659,95
"385",4.3625260148725,95
"386",7.75841569597092,95
"387",2.85454365285939,95
"388",15.3722092716623,95
"389",2.23654030973033,95
"390",3.87681544670858,95
"391",86.8971839678742,96
"392",65.7827763667006,97
"393",29.9590590943914,97
"394",104.055841358341,97
"395",1.40912928474103,97
"396",294.437095650357,98
"397",21.3872877914378,98
"398",34.2777455926883,98
"399",33.3380357124104,98
"400",13.8165706534895,98
"401",12.0508039216402,98
"402",45.640374651854,99
"403",33.1413966075734,99
"404",26.5605749995129,99
"405",0.230331529077191,99
"406",0.412103913772341,99
"407",0.561554715946031,99
"408",109.428116425921,100
"409",0.602785020544729,100
"410",81.9702941895974,101
"411",18.3062133869977,101
"412",44.4618446551355,101
"413",2.32500746620781,101
"414",2.73986395711498,101
"415",105.166131351332,102
"416",12.7554250481056,102
"417",21.226160117571,102
"418",8.93707074360276,102
"419",66.6766266540968,102
"420",126.077515447908,103
"421",35.8298148507877,103
"422",3.34347879907506,103
"423",4.24691604855929,103
"424",124.507717012609,104
"425",19.1293063481633,104
"426",75.9886617149848,105
"427",33.200603582169,105
"428",4.45075644097898,105
"429",59.575988096889,106
"430",8.06204099354505,106
"431",31.4164552381673,106
"432",88.8505802164685,107
"433",11.0528539835823,107
"434",4.67568330813774,107
"435",155.708686800923,108
"436",39.776711838696,108
"437",8.06119242806571,108
"438",64.6064467134376,109
"439",217.311095668593,110
"440",12.2224861785747,110
"441",86.8283991685041,111
"442",40.2347374001287,112
"443",11.8234558753019,112
"444",9.92553501314158,112
"445",29.2395204893085,112
"446",10.501736314729,112
"447",54.0793914083377,113
"448",4.84984380682222,113
"449",46.0134289265796,114
"450",112.618609530928,115
"451",0.920598587344529,115
"452",116.317746076938,116
"453",1.63073995470042,116
"454",3.49075986690968,116
"455",3.14752618480961,116
"456",162.047128883776,117
"457",8.02626076826934,117
"458",0.499940152675237,117
"459",180.326881328618,118
"460",8.47209479002601,118
"461",17.1689015178848,118
"462",3.10927210161893,118
"463",161.812574100061,119
"464",14.04055077425,119
"465",5.64209393282897,119
"466",74.9324891044865,119
"467",0.782853791514697,119
"468",18.1876563777688,119
"469",14.5812167493253,119
"470",54.4903548563706,120
"471",0.569780493351217,120
"472",142.186849333123,121
"473",2.81406394587324,121
"474",19.2685837129878,121
"475",84.7411468356749,122
"476",9.35508146652593,122
"477",33.9507596235642,122
"478",0.289410689862677,122
"479",1.62308179101984,122
"480",95.701054199187,123
"481",39.1861879812382,123
"482",57.1839962983203,124
"483",10.8907166868337,124
"484",280.094145388839,125
"485",0.58632320295078,125
"486",39.8454009653019,126
"487",0.427367685660514,126
"488",18.884312113699,126
"489",1.57472563882534,126
"490",0.355157170510907,126
"491",4.82843853536095,126
"492",12.9827711295461,126
"493",122.772078295891,127
"494",3.23781251216926,127
"495",0.502767889058021,127
"496",108.717810272764,128
"497",0.872783442096988,128
"498",26.440290010551,128
"499",15.3682089287983,128
"500",58.0536021209857,128
"501",2.31047434014937,128
"502",124.619751645606,128
"503",5.07096599191919,128
"504",23.3465430339938,128
"505",7.33181286257093,128
"506",2.72563686305796,128
"507",6.51930622405337,128
"508",118.905095664252,129
"509",20.7246730653979,129
"510",26.5026640231826,129
"511",8.89357079458867,129
"512",5.27531601230811,129
"513",101.196019197849,130
"514",14.1453383864425,130
"515",110.334663372952,131
"516",16.8959367628238,131
"517",67.071537229538,132
"518",17.26572808067,132
"519",50.5442792007765,133
"520",2.04971394802821,133
"521",2.2818578443455,133
"522",1.05221445473309,133
"523",104.578281051597,134
"524",65.8079369496371,134
"525",10.192359793248,134
"526",33.2317391238449,134
"527",61.7893150105807,135
"528",5.39083449762525,135
"529",6.22498304444919,135
"530",19.002984133785,135
"531",9.36522547430896,135
"532",7.87356768153558,135
"533",7.62246742296597,135
"534",3.57057195703243,135
"535",21.0262556443045,135
"536",4.12076232798239,135
"537",0.608334829916487,135
"538",5.20230831389117,135
"539",55.3686344045815,135
"540",4.13382993581496,135
"541",4.77534319753812,135
"542",82.2980374229863,136
"543",5.74910565012851,136
"544",0.897623506825056,136
"545",0.746680747479701,136
"546",79.1576328060676,137
"547",35.9159669636621,137
"548",24.7204168619045,137
"549",13.0825625416822,137
"550",12.6727921816456,137
"551",10.4228068044256,137
"552",1.24730426504073,137
"553",41.4950276092549,137
"554",5.22496626286789,137
"555",74.3329029026075,138
"556",26.9851703623019,138
"557",2.40701692915958,138
"558",4.80733826798568,138
"559",4.64340279238723,138
"560",31.4360776445752,138
"561",6.25447222917452,138
"562",3.7659424924878,138
"563",97.4910059374872,139
"564",10.158488674395,139
"565",3.24952494466845,139
"566",3.08362932935509,139
"567",13.7925443440329,139
"568",64.7345668477953,140
"569",11.6807604232542,140
"570",2.56842560848926,140
"571",77.0049605313127,141
"572",14.3338097255112,141
"573",2.0587561202275,141
"574",0.458109338249315,141
"575",45.5207097739386,142
"576",107.519383917421,142
"577",7.07003315868559,142
"578",9.20248751204133,142
"579",3.66500760034506,142
"580",116.358704106481,143
"581",50.7459465762673,144
"582",9.75743124443954,144
"583",0.267472539750656,144
"584",38.1243019127078,145
"585",14.384800987023,145
"586",10.8724722335427,145
"587",2.30141737350546,145
"588",103.664966735745,146
"589",12.8996873829789,146
"590",0.411931745541125,146
"591",147.105683557906,147
"592",1.74831429407845,147
"593",3.55482640205557,147
"594",5.53598273720877,147
"595",91.9325087887353,148
"596",130.386355463705,149
"597",84.3445699998059,149
"598",103.236780278419,150
"599",10.2992159000926,150
"600",5.22803262925754,150
"601",7.08531537322978,150
"602",102.200349619692,151
"603",3.40442347603278,151
"604",71.2194261173643,152
"605",1.25762157948751,152
"606",59.0722124721302,152
"607",101.471779081356,153
"608",2.63387886453833,153
"609",68.0578285217439,154
"610",4.98458124515744,154
"611",17.5542190395105,154
"612",0.292893967276797,154
"613",21.4236820766858,154
"614",114.215487460927,155
"615",12.6444078558886,155
"616",17.3347123934102,155
"617",154.685728172565,156
"618",105.241324192471,157
"619",51.327525723739,157
"620",15.8092276290865,157
"621",5.8931980444091,157
"622",0.862121502580578,157
"623",110.926473073035,158
"624",8.91313908021358,158
"625",47.4190353776299,159
"626",1.20201083271509,159
"627",107.819191773214,160
"628",15.7961295282905,160
"629",1.43659397535984,160
"630",65.0073756551386,161
"631",4.6562933981383,161
"632",7.95676554846047,161
"633",4.59994582186465,161
"634",34.2959958022518,162
"635",1.34468846957154,162
"636",5.23299883234243,162
"637",2.56361602044207,162
"638",171.434480744202,163
"639",20.5971697169749,163
"640",5.60338096721389,163
"641",84.7397369007376,164
"642",3.68561760927794,164
"643",21.7813687806557,164
"644",5.35988662789337,164
"645",13.816729169564,164
"646",5.4344234204097,164
"647",13.4645873091928,164
"648",0.566167643557463,164
"649",103.906543485447,165
"650",0.627064372193644,165
"651",4.59658226648543,165
"652",4.98510269708689,165
"653",1.54494845764242,165
"654",96.7014209601505,165
"655",9.96333427844101,165
"656",85.6893462966421,166
"657",6.44682735703554,166
"658",125.134829428333,167
"659",30.4501432828457,167
"660",14.4666938881766,167
"661",1.41308312845277,167
"662",2.96885610814022,167
"663",37.4067527320128,168
"664",27.774169416596,168
"665",0.251859013253352,168
"666",70.7136472272684,169
"667",59.2886584723681,170
"668",48.6343146478708,170
"669",22.4920165968194,170
"670",11.3041752673935,170
"671",0.348198419110389,170
"672",85.3155567953171,171
"673",66.0347763584756,172
"674",1.76485897030233,172
"675",18.1679857982507,172
"676",24.2159156473721,172
"677",26.9249513091969,172
"678",5.17028573551517,172
"679",29.6516646342274,172
"680",117.737123376296,173
"681",5.00366541833824,173
"682",14.1572741960752,173
"683",92.2630162330752,174
"684",7.43358186831114,174
"685",0.77949522099938,174
"686",1.15211073573475,174
"687",10.7547867470901,174
"688",6.18316109556119,174
"689",6.90275681270222,174
"690",54.5695281255645,175
"691",24.1394643780194,175
"692",21.2121651516217,175
"693",4.17894950707051,175
"694",0.755048263499049,175
"695",8.63130884983917,175
"696",4.19345250589194,175
"697",76.425851231328,176
"698",79.9815842914577,177
"699",51.2460143341278,177
"700",11.0848888618375,177
"701",28.9001763997564,177
"702",31.3997735796999,178
"703",1.43762432794282,178
"704",17.0495407094631,178
"705",2.96128156061964,178
"706",0.596766214580327,178
"707",11.1082954145339,178
"708",13.9703008246183,178
"709",3.5279371445681,178
"710",4.59833685790815,178
"711",52.5146621883403,178
"712",140.737268435969,179
"713",68.9770196754857,180
"714",2.9399410104962,180
"715",21.9963821080825,180
"716",5.41047455808567,180
"717",7.73943746088864,180
"718",2.31290668490712,180
"719",4.99925667559793,180
"720",1.2903963579358,180
"721",1.86827447846488,180
"722",74.9317467884506,181
"723",16.625626497903,181
"724",142.791100760254,182
"725",13.7818558980378,182
"726",12.8849979346027,182
"727",13.3303571836205,182
"728",0.339786836468107,182
"729",5.09142952025761,182
"730",84.302668177353,183
"731",3.36209934203274,183
"732",2.29774168473109,183
"733",34.0998946618653,184
"734",37.9922166577106,184
"735",10.1879660635104,184
"736",16.3946906042894,184
"737",63.7556376975682,185
"738",0.368806375435284,185
"739",1.60136172923114,185
"740",9.77881671847058,185
"741",9.38214942326358,185
"742",54.7037175814052,186
"743",8.40566467460896,186
"744",169.558989533783,187
"745",3.73127008555653,187
"746",28.4399886391198,187
"747",105.029673555201,188
"748",73.4154292428163,189
"749",0.829519534346375,189
"750",49.424070537261,189
"751",147.889857763225,190
"752",32.0655909888843,190
"753",57.6316359259986,191
"754",59.1626683292103,192
"755",1.38817866485185,192
"756",13.5891529790788,192
"757",22.9054743754696,192
"758",50.5832789003086,192
"759",4.05478390468315,192
"760",90.7525661237007,193
"761",267.477865407086,194
"762",8.09580163978279,194
"763",8.23379536276485,194
"764",125.348499262893,195
"765",0.639838553683234,195
"766",4.81324287561418,195
"767",48.9408220412273,196
"768",7.66365437773569,196
"769",89.8755852949612,197
"770",0.298971740857183,197
"771",3.72667242049687,197
"772",7.83679455368038,197
"773",11.8897181068788,197
"774",12.0655403674748,197
"775",79.79444275549,198
"776",19.8074236918185,198
"777",0.179098598958547,198
"778",15.3767126088732,198
"779",136.048398712309,199
"780",27.4071644136258,199
"781",14.5174239622502,199
"782",19.0683427120105,199
"783",21.7114223975983,199
"784",2.07110423139318,199
"785",14.9679515932485,199
"786",103.234841160825,200
"787",46.7428519617526,201
"788",9.0185803819668,201
"789",20.7503097090403,201
"790",29.5372192011218,201
"791",5.78782398133856,201
"792",92.1240341390217,202
"793",8.21414299734323,202
"794",21.689286129635,202
"795",23.2986940989308,202
"796",8.83252525925988,202
"797",10.847882390833,202
"798",0.483075465306797,202
"799",40.3104681712571,203
"800",12.642975762891,203
"801",28.797922520448,203
"802",12.3682547846422,203
"803",18.2954431861701,203
"804",21.1700217012781,203
"805",53.5139094499373,203
"806",7.58403837795601,203
"807",0.269271049362715,203
"808",1.10474054803549,203
"809",105.87626553423,204
"810",2.69992708941734,204
"811",11.2309355876391,204
"812",14.907917108267,204
"813",0.89739084803702,204
"814",87.1814504283247,205
"815",14.566490213455,205
"816",0.197853481352197,205
"817",41.5246643960484,205
"818",13.0322318693075,205
"819",10.4670064330323,205
"820",4.54877815613168,205
"821",11.0565433684225,205
"822",0.506448929807817,205
"823",103.935637389723,206
"824",175.718981114324,207
"825",3.79737739074082,207
"826",70.5464827130738,208
"827",26.3520888205805,208
"828",64.4350145394218,209
"829",14.6905256636226,209
"830",5.64919060872975,209
"831",58.9007860047551,210
"832",6.97788330886925,210
"833",3.56383353215338,210
"834",104.25452868395,211
"835",62.41897413911,212
"836",9.32613131799263,212
"837",3.66491842995053,212
"838",90.6263592758719,213
"839",2.99013442485446,213
"840",20.8211042330128,213
"841",6.98398909884833,213
"842",1.3329968544756,213
"843",13.346719760982,213
"844",1.05349988102915,213
"845",8.85178969914799,213
"846",3.13480588900049,213
"847",1.32668996687767,213
"848",1.71655051819471,213
"849",6.67634515686689,213
"850",1.74570106630935,213
"851",1.88252137571004,213
"852",21.0111895121004,213
"853",97.439368892124,214
"854",18.0654137364009,214
"855",0.360042846356095,214
"856",37.0678661761766,215
"857",23.2862953057163,215
"858",2.9740058137769,215
"859",9.34597686013407,215
"860",77.3156399012061,215
"861",6.50009243128486,215
"862",102.5223256889,216
"863",8.06155886738186,216
"864",42.0348601178671,216
"865",47.9318518678133,217
"866",12.5567039857784,217
"867",22.4124072942225,217
"868",4.4484102405558,217
"869",1.22817628428186,217
"870",89.8022875752555,218
"871",1.39775989792027,218
"872",2.15797333670231,218
"873",7.40477756368051,218
"874",5.4611106645074,218
"875",10.4096664461301,218
"876",86.9730727413433,218
"877",10.2299171849783,218
"878",117.537413743757,219
"879",7.88699112988121,219
"880",2.39451054443421,219
"881",0.543073167647748,219
"882",70.0015739627046,220
"883",8.46269575855284,220
"884",2.84700392272724,220
"885",3.79884196016656,220
"886",6.71658341111279,220
"887",0.848249799964435,220
"888",107.362315118565,221
"889",55.9227455451189,222
"890",0.0235409627491663,222
"891",113.236969060564,223
"892",4.60615147045954,223
"893",11.860309137265,223
"894",35.2919318786897,224
"895",0.0482229855217255,224
"896",10.3503934094549,224
"897",2.87532817282346,224
"898",0.765086797285164,224
"899",127.669160455815,225
"900",10.158460425666,225
"901",81.3691705880546,226
"902",27.3016836361621,226
"903",0.685233939474301,226
"904",3.32208085683823,226
"905",3.86517656900514,226
"906",119.984690202897,227
"907",73.9650243153307,228
"908",10.2357182965574,228
"909",21.7155770398412,228
"910",102.810396681671,229
"911",8.24105092157355,229
"912",107.559481259793,230
"913",3.48273671602573,230
"914",3.61356263409351,230
"915",69.8487505340556,231
"916",24.8059228677896,231
"917",142.960382590504,232
"918",41.3271366168968,232
"919",12.2139588652553,232
"920",2.69990303385163,232
"921",9.68214533542866,232
"922",2.34716713168788,232
"923",2.49229410321962,232
"924",0.318099542517132,232
"925",75.4852257915037,233
"926",13.8562181561298,233
"927",2.23994976234162,233
"928",99.8859631223486,233
"929",46.1717415541178,233
"930",0.674902973460917,233
"931",82.9537103755004,234
"932",6.42391046337623,234
"933",5.54978441987235,234
"934",139.021526534863,235
"935",0.109542690004048,235
"936",19.821037837938,235
"937",0.483320194517233,235
"938",27.1560465029724,235
"939",5.07250316072512,235
"940",51.5623177902664,236
"941",3.63156177657814,236
"942",20.6418158670251,236
"943",21.5353714596032,236
"944",1.59129833109947,236
"945",53.5218094643249,237
"946",31.7331261929565,237
"947",8.39422779475386,237
"948",84.4313042872173,238
"949",0.780646420830166,238
"950",0.7704767531946,238
"951",70.9373909283651,239
"952",7.49554851204451,239
"953",63.3897713290297,240
"954",20.8176309803777,240
"955",13.1307737843267,240
"956",64.6606509949925,240
"957",13.3562832580019,240
"958",100.088454659878,241
"959",1.36994813165948,241
"960",0.46987538769072,241
"961",98.2342150322755,242
"962",3.17559617019238,242
"963",14.3790748215021,242
"964",1.69118221525318,242
"965",103.191263208723,243
"966",81.0387567829103,244
"967",0.0558299669797151,244
"968",9.26930383071789,244
"969",3.19538281915185,244
"970",27.4099345798317,244
"971",2.27580583543428,244
"972",30.6359837724895,244
"973",86.516950392169,245
"974",1.09411900809756,245
"975",17.4036375176358,245
"976",7.8312711206548,245
"977",71.3814364194698,246
"978",0.504808742593738,246
"979",17.868518343999,246
"980",19.0549393009139,246
"981",1.1030096681922,246
"982",43.5739525286261,247
"983",0.445176909182393,247
"984",3.37117426104217,247
"985",82.5960265439959,247
"986",5.34550752518547,247
"987",91.471348855253,248
"988",23.9908114843639,248
"989",4.74086644637345,248
"990",12.9360204563993,248
"991",7.362412922684,248
"992",5.81400082834503,248
"993",5.24760515526106,248
"994",0.829454114142976,248
"995",61.9937617792173,249
"996",12.8556513293505,249
"997",1.70518367894613,249
"998",0.879946165098076,249
"999",102.807660082753,250
"1000",3.22592032151411,250
"1001",105.49965535643,251
"1002",1.51194474292953,251
"1003",76.2119562887867,252
"1004",6.08441903353426,252
"1005",1.24884425655495,252
"1006",13.7159360324081,252
"1007",63.0570585681323,252
"1008",5.19632229917082,252
"1009",1.001938863595,252
"1010",148.616126270059,253
"1011",2.23537804315373,253
"1012",145.419023428957,254
"1013",23.599162405127,254
"1014",2.82924543113865,254
"1015",7.91656757356364,254
"1016",0.577974387784991,254
"1017",1.19281499442656,254
"1018",11.4024097353932,254
"1019",5.06996167026173,254
"1020",0.368627031635128,254
"1021",100.327408326402,254
"1022",1.66104595748897,254
"1023",0.716134180811707,254
"1024",169.895379737201,255
"1025",58.0852434700483,256
"1026",11.697339922779,256
"1027",0.341385418517874,256
"1028",8.39642084813335,256
"1029",125.854245831428,257
"1030",0.13971980020392,257
"1031",64.5488465022358,257
"1032",0.667307503374872,257
"1033",21.5120079196876,257
"1034",5.56294635250666,257
"1035",109.211736560395,258
"1036",10.1029774655244,258
"1037",1.38887703648402,258
"1038",16.5632345941677,258
"1039",0.447764324942028,258
"1040",55.1840304197223,259
"1041",1.5554474254254,259
"1042",153.795090332758,260
"1043",13.4197135288746,260
"1044",130.7066148684,261
"1045",118.157242637769,262
"1046",27.4813850217413,262
"1047",44.8092311638055,262
"1048",2.08904640514322,262
"1049",13.2735284680832,262
"1050",0.718558668280451,262
"1051",8.38619222673898,262
"1052",144.45354097324,263
"1053",4.41745511978556,263
"1054",68.0043163526496,264
"1055",6.30995707859417,264
"1056",57.62068402676,265
"1057",0.147234423009195,265
"1058",28.2614061006244,265
"1059",4.53627049798948,265
"1060",31.7744922214857,266
"1061",18.6903974042962,266
"1062",66.7086658434498,267
"1063",3.26359227408669,267
"1064",51.9501477720647,268
"1065",9.55531901192964,268
"1066",43.7062126866231,268
"1067",8.56446961348587,268
"1068",1.10139193842502,268
"1069",141.276233764646,269
"1070",0.992906341709499,269
"1071",65.8907994565123,270
"1072",0.530832309149716,270
"1073",5.42886274403557,270
"1074",0.647169139034091,270
"1075",62.2100649055348,271
"1076",15.1699473596315,271
"1077",41.5212923343482,271
"1078",1.94072937886793,271
"1079",112.059465938439,272
"1080",1.74027216198871,272
"1081",8.34364164308434,272
